TP_FUNDO;CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;PF_PJ_EMISSOR;CPF_CNPJ_EMISSOR;EMISSOR;DT_VENC;TITULO_POSFX;CD_INDEXADOR_POSFX;DS_INDEXADOR_POSFX;PR_INDEXADOR_POSFX;PR_CUPOM_POSFX;PR_TAXA_PREFX;TITULO_CETIP;TITULO_GARANTIA;CNPJ_INSTITUICAO_FINANC_COOBR
FI;12.553.726/0001-30;MÁXIMA FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO 2;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;2000.000000;205591620.00;;;PJ;12.135.061/0001-45;ENTRE PAYMENTS;2028-12-26;S;DI1;DI de um dia;105.000000;0.028000;;N;N;
FI;12.553.726/0001-30;MÁXIMA FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO 2;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;35500.000000;437257840.92;;;PJ;20.451.953/0001-83;BLUM CIA SECURITIZAC;2028-03-31;S;DI1;DI de um dia;180.000000;1.584000;;N;N;
FI;12.553.726/0001-30;MÁXIMA FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO 2;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;9000.000000;110854100.51;;;PJ;21.414.457/0001-12;LEADS SECURITIZADORA;2028-03-31;S;DI1;DI de um dia;180.000000;0.275000;;N;N;
FI;12.553.726/0001-30;MÁXIMA FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO 2;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;7992.000000;7992000.00;;;PJ;33.599.082/0001-91;BM VAREJO S.A.;2024-12-27;N;;;;;0.000000;N;N;
FI;12.553.726/0001-30;MÁXIMA FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO 2;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;25000.000000;271597325.46;;;PJ;35.082.277/0001-95;BASE SEC CRE IMOB SA;2028-03-31;S;DI1;DI de um dia;180.000000;0.000000;;N;N;
FI;12.553.726/0001-30;MÁXIMA FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO 2;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;25500.000000;277032020.47;;;PJ;40.760.921/0001-77;HUMAITA SECURITIZADO;2028-03-31;S;DI1;DI de um dia;180.000000;0.000000;;N;N;
FI;12.553.726/0001-30;MÁXIMA FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO 2;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;26500.000000;292147589.95;;;PJ;43.312.029/0001-11;LEVER CIA SEC DE CRE;2028-03-31;S;DI1;DI de um dia;180.000000;0.495000;;N;N;
FI;12.553.726/0001-30;MÁXIMA FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO 2;2024-02-29;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;2.000000;34874829.53;;;PJ;34.263.138/0001-03;LORMONT P. LTDA.;2024-03-29;S;DI1;DI de um dia;100.000000;46.308000;;N;N;
FI;12.553.726/0001-30;MÁXIMA FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO 2;2024-02-29;Títulos ligados ao agronegócio;NCA;N;Para negociação;;;;;65000.000000;65095759.23;;;PJ;30.037.396/0001-02;ENTRE I. P. LTDA.;2025-02-21;S;DI1;DI de um dia;120.000000;0.000000;;N;N;
FI;12.553.726/0001-30;MÁXIMA FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO 2;2024-02-29;Títulos ligados ao agronegócio;NCA;N;Para negociação;;;;;11991.000000;14214560.91;;;PJ;44.556.837/0001-97;BAIT INCORPORADORA L;2024-07-11;S;DI1;DI de um dia;100.000000;19.562000;;N;N;
FI;12.613.516/0001-90;FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO AR-4 - EXCLUSIVO;2024-02-29;Debêntures;Debênture simples;N;Mantido até o vencimento;;;;;6.000000;13014612.64;;;PJ;14.184.423/0001-13;GBX TIETE II EMPREEND E PART;2018-09-30;S;IPC;Índice de Preços ao Consumidor (IPC/FIPE);100.000000;8.500000;;S;S;
FI;12.765.687/0001-35;G5 SÃO LOURENÇO FUNDO DE INVESTIMENTO MULTIMERCADO - CREDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-02-29;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;195.000000;204037.63;;;PJ;10.753.164/0001-43;ECO SECURITIZAD;2025-12-15;S;DI1;DI de um dia;100.000000;9.005322;;S;N;
FI;12.765.738/0001-29;MARANHÃO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;395.000000;525186.48;;;PJ;26.664.057/0001-89;ENTREVIAS CONCE;2030-12-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;4.150344;;S;N;
FI;12.765.738/0001-29;MARANHÃO FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;232.000000;303949.99;;;PJ;20.223.016/0001-70;BELO MONTE TRAN;2031-12-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;7.142862;;S;N;
FI;12.766.824/0001-56;JBFO ESTRUTURADO 120 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;11650.000000;11770860.82;;;PJ;25.005.683/0001-09;VERTE SECURIZAD;2026-11-26;S;OUT;OUTROS;100.000000;2.751768;;S;N;
FI;12.766.824/0001-56;JBFO ESTRUTURADO 120 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;5800.000000;5945227.24;;;PJ;25.005.683/0001-09;VERTE SECURIZAD;2026-11-26;S;OUT;OUTROS;100.000000;4.509895;;S;N;
FI;12.766.824/0001-56;JBFO ESTRUTURADO 120 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;157.000000;186572.90;;;PJ;07.587.384/0001-30;GAIA SECURITIZA;2025-12-30;S;DI1;DI de um dia;100.000000;3.017499;;S;N;
FI;12.766.824/0001-56;JBFO ESTRUTURADO 120 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;300.000000;356508.72;;;PJ;07.587.384/0001-30;GAIA SECURITIZA;2025-12-30;S;DI1;DI de um dia;100.000000;3.012389;;S;N;
FI;12.766.824/0001-56;JBFO ESTRUTURADO 120 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;143.000000;169935.82;;;PJ;07.587.384/0001-30;GAIA SECURITIZA;2025-12-30;S;DI1;DI de um dia;100.000000;3.017198;;S;N;
FI;12.766.824/0001-56;JBFO ESTRUTURADO 120 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;300.000000;356508.72;;;PJ;07.587.384/0001-30;GAIA SECURITIZA;2025-12-30;S;DI1;DI de um dia;100.000000;3.016559;;S;N;
FI;12.766.824/0001-56;JBFO ESTRUTURADO 120 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;6660.000000;7914493.60;;;PJ;07.587.384/0001-30;GAIA SECURITIZA;2025-12-30;S;DI1;DI de um dia;100.000000;3.007393;;S;N;
FI;12.766.824/0001-56;JBFO ESTRUTURADO 120 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;100.000000;118836.24;;;PJ;07.587.384/0001-30;GAIA SECURITIZA;2025-12-30;S;DI1;DI de um dia;100.000000;3.015574;;S;N;
FI;12.766.824/0001-56;JBFO ESTRUTURADO 120 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;100.000000;118836.24;;;PJ;07.587.384/0001-30;GAIA SECURITIZA;2025-12-30;S;DI1;DI de um dia;100.000000;7.423327;;S;N;
FI;12.766.824/0001-56;JBFO ESTRUTURADO 120 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;4.000000;4753.45;;;PJ;07.587.384/0001-30;GAIA SECURITIZA;2025-12-30;S;DI1;DI de um dia;100.000000;7.361178;;S;N;
FI;12.766.824/0001-56;JBFO ESTRUTURADO 120 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;140.000000;166370.74;;;PJ;07.587.384/0001-30;GAIA SECURITIZA;2025-12-30;S;DI1;DI de um dia;100.000000;3.075565;;S;N;
FI;12.766.824/0001-56;JBFO ESTRUTURADO 120 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;150.000000;178254.36;;;PJ;07.587.384/0001-30;GAIA SECURITIZA;2025-12-30;S;DI1;DI de um dia;100.000000;3.014763;;S;N;
FI;12.766.824/0001-56;JBFO ESTRUTURADO 120 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;400.000000;475344.96;;;PJ;07.587.384/0001-30;GAIA SECURITIZA;2025-12-30;S;DI1;DI de um dia;100.000000;3.013544;;S;N;
FI;12.766.824/0001-56;JBFO ESTRUTURADO 120 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;146.000000;173500.91;;;PJ;07.587.384/0001-30;GAIA SECURITIZA;2025-12-30;S;DI1;DI de um dia;100.000000;7.612233;;S;N;
FI;12.766.824/0001-56;JBFO ESTRUTURADO 120 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;100.000000;118836.24;;;PJ;07.587.384/0001-30;GAIA SECURITIZA;2025-12-30;S;DI1;DI de um dia;100.000000;3.012959;;S;N;
FI;12.766.824/0001-56;JBFO ESTRUTURADO 120 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;50.000000;59418.12;;;PJ;07.587.384/0001-30;GAIA SECURITIZA;2025-12-30;S;DI1;DI de um dia;100.000000;3.017731;;S;N;
FI;12.766.824/0001-56;JBFO ESTRUTURADO 120 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;280.000000;332741.47;;;PJ;07.587.384/0001-30;GAIA SECURITIZA;2025-12-30;S;DI1;DI de um dia;100.000000;3.012234;;S;N;
FI;12.766.824/0001-56;JBFO ESTRUTURADO 120 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;27.000000;28251.36;;;PJ;10.753.164/0001-43;ECO SECURITIZAD;2025-12-15;S;DI1;DI de um dia;100.000000;6.649604;;S;N;
FI;12.766.824/0001-56;JBFO ESTRUTURADO 120 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;91.000000;95217.56;;;PJ;10.753.164/0001-43;ECO SECURITIZAD;2025-12-15;S;DI1;DI de um dia;100.000000;6.354145;;S;N;
FI;12.766.824/0001-56;JBFO ESTRUTURADO 120 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;19.000000;19880.59;;;PJ;10.753.164/0001-43;ECO SECURITIZAD;2025-12-15;S;DI1;DI de um dia;100.000000;8.120169;;S;N;
FI;12.766.824/0001-56;JBFO ESTRUTURADO 120 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;264.000000;276235.56;;;PJ;10.753.164/0001-43;ECO SECURITIZAD;2025-12-15;S;DI1;DI de um dia;100.000000;8.577510;;S;N;
FI;12.766.824/0001-56;JBFO ESTRUTURADO 120 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;17.000000;17787.90;;;PJ;10.753.164/0001-43;ECO SECURITIZAD;2025-12-15;S;DI1;DI de um dia;100.000000;8.572562;;S;N;
FI;12.766.824/0001-56;JBFO ESTRUTURADO 120 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;103.000000;107773.72;;;PJ;10.753.164/0001-43;ECO SECURITIZAD;2025-12-15;S;DI1;DI de um dia;100.000000;9.014765;;S;N;
FI;12.766.824/0001-56;JBFO ESTRUTURADO 120 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;795.000000;371367.82;;;PJ;10.753.164/0001-43;ECO SECURITIZAD;2025-12-15;S;DI1;DI de um dia;100.000000;2.513532;;S;N;
FI;12.766.824/0001-56;JBFO ESTRUTURADO 120 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;521.000000;243374.38;;;PJ;10.753.164/0001-43;ECO SECURITIZAD;2025-12-15;S;DI1;DI de um dia;100.000000;4.753873;;S;N;
FI;12.766.824/0001-56;JBFO ESTRUTURADO 120 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;397.000000;185450.35;;;PJ;10.753.164/0001-43;ECO SECURITIZAD;2025-12-15;S;DI1;DI de um dia;100.000000;5.628014;;S;N;
FI;12.766.824/0001-56;JBFO ESTRUTURADO 120 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;6000.000000;2802776.04;;;PJ;10.753.164/0001-43;ECO SECURITIZAD;2025-12-15;S;DI1;DI de um dia;100.000000;5.839278;;S;N;
FI;12.766.824/0001-56;JBFO ESTRUTURADO 120 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;6.000000;2802.78;;;PJ;10.753.164/0001-43;ECO SECURITIZAD;2025-12-15;S;DI1;DI de um dia;100.000000;5.844672;;S;N;
FI;12.766.824/0001-56;JBFO ESTRUTURADO 120 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;51.000000;23823.60;;;PJ;10.753.164/0001-43;ECO SECURITIZAD;2025-12-15;S;DI1;DI de um dia;100.000000;3.581377;;S;N;
FI;12.766.824/0001-56;JBFO ESTRUTURADO 120 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;48.000000;22422.21;;;PJ;10.753.164/0001-43;ECO SECURITIZAD;2025-12-15;S;DI1;DI de um dia;100.000000;4.749735;;S;N;
FI;12.766.824/0001-56;JBFO ESTRUTURADO 120 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;253.000000;118183.72;;;PJ;10.753.164/0001-43;ECO SECURITIZAD;2025-12-15;S;DI1;DI de um dia;100.000000;3.431445;;S;N;
FI;12.766.824/0001-56;JBFO ESTRUTURADO 120 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;57.000000;26626.37;;;PJ;10.753.164/0001-43;ECO SECURITIZAD;2025-12-15;S;DI1;DI de um dia;100.000000;3.664016;;S;N;
FI;12.766.824/0001-56;JBFO ESTRUTURADO 120 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;277.000000;129394.83;;;PJ;10.753.164/0001-43;ECO SECURITIZAD;2025-12-15;S;DI1;DI de um dia;100.000000;3.683560;;S;N;
FI;12.766.824/0001-56;JBFO ESTRUTURADO 120 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;1919.000000;896421.21;;;PJ;10.753.164/0001-43;ECO SECURITIZAD;2025-12-15;S;DI1;DI de um dia;100.000000;5.629346;;S;N;
FI;12.766.824/0001-56;JBFO ESTRUTURADO 120 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;25.000000;11678.23;;;PJ;10.753.164/0001-43;ECO SECURITIZAD;2025-12-15;S;DI1;DI de um dia;100.000000;5.628528;;S;N;
FI;12.766.824/0001-56;JBFO ESTRUTURADO 120 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;80.000000;37370.35;;;PJ;10.753.164/0001-43;ECO SECURITIZAD;2025-12-15;S;DI1;DI de um dia;100.000000;3.710702;;S;N;
FI;12.766.824/0001-56;JBFO ESTRUTURADO 120 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;252.000000;117716.59;;;PJ;10.753.164/0001-43;ECO SECURITIZAD;2025-12-15;S;DI1;DI de um dia;100.000000;3.305590;;S;N;
FI;12.766.824/0001-56;JBFO ESTRUTURADO 120 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;4072.000000;4357659.80;;;PJ;07.587.384/0001-30;GAIA SECURITIZA;2025-05-30;S;DI1;DI de um dia;100.000000;3.976472;;S;N;
FI;12.766.824/0001-56;JBFO ESTRUTURADO 120 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;640.000000;684897.42;;;PJ;07.587.384/0001-30;GAIA SECURITIZA;2025-05-30;S;DI1;DI de um dia;100.000000;3.006152;;S;N;
FI;12.766.824/0001-56;JBFO ESTRUTURADO 120 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;6.000000;6420.91;;;PJ;07.587.384/0001-30;GAIA SECURITIZA;2025-05-30;S;DI1;DI de um dia;100.000000;3.826531;;S;N;
FI;12.766.824/0001-56;JBFO ESTRUTURADO 120 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;91.000000;97383.85;;;PJ;07.587.384/0001-30;GAIA SECURITIZA;2025-05-30;S;DI1;DI de um dia;100.000000;3.003930;;S;N;
FI;12.766.824/0001-56;JBFO ESTRUTURADO 120 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;874.000000;935313.02;;;PJ;07.587.384/0001-30;GAIA SECURITIZA;2025-05-30;S;DI1;DI de um dia;100.000000;3.006066;;S;N;
FI;12.766.824/0001-56;JBFO ESTRUTURADO 120 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;5903.000000;6317108.50;;;PJ;07.587.384/0001-30;GAIA SECURITIZA;2025-05-30;S;DI1;DI de um dia;100.000000;3.015886;;S;N;
FI;12.766.824/0001-56;JBFO ESTRUTURADO 120 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;137.000000;146610.85;;;PJ;07.587.384/0001-30;GAIA SECURITIZA;2025-05-30;S;DI1;DI de um dia;100.000000;3.005775;;S;N;
FI;12.766.824/0001-56;JBFO ESTRUTURADO 120 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;196.000000;209749.83;;;PJ;07.587.384/0001-30;GAIA SECURITIZA;2025-05-30;S;DI1;DI de um dia;100.000000;3.005604;;S;N;
FI;12.766.824/0001-56;JBFO ESTRUTURADO 120 FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;274.000000;293221.71;;;PJ;07.587.384/0001-30;GAIA SECURITIZA;2025-05-30;S;DI1;DI de um dia;100.000000;3.003696;;S;N;
FI;12.796.168/0001-34;SAFRA DEBÊNTURES INCENTIVADAS CRÉDITO PRIVADO MASTER I FI MULTIMERCADO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;0.000000;0.00;0.000000;0.00;1100.000000;1127221.40;;;PJ;02.474.103/0001-19;ENGIE BRASIL ENERGIA S A;2033-11-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;5.932500;;S;N;
FI;12.845.801/0001-37;TOWER RENDA FIXA FUNDO DE INVESTIMENTO IMA-B 5;2024-02-29;Debêntures;Debênture simples;N;Para negociação;0.000000;0.00;0.000000;0.00;1367.000000;15013449.39;;;PJ;24.444.902/0001-85;EBPH PARTICIPAÇÕES;2025-05-30;S;DI1;DI de um dia;140.000000;0.000000;;S;N;
FI;12.845.801/0001-37;TOWER RENDA FIXA FUNDO DE INVESTIMENTO IMA-B 5;2024-02-29;Debêntures;Debênture simples;N;Para negociação;0.000000;0.00;0.000000;0.00;21700.000000;12903517.51;;;PJ;17.250.558/0001-28;LSH BARRA EMPREENDIMENTOS IMOBILIARIOS S A;2050-05-17;S;DI1;DI de um dia;140.000000;0.000000;;S;N;
FI;12.845.801/0001-37;TOWER RENDA FIXA FUNDO DE INVESTIMENTO IMA-B 5;2024-02-29;Títulos de Crédito Privado;CCI;N;Para negociação;0.000000;0.00;0.000000;0.00;113.000000;10500362.19;;;PJ;33.050.626/0001-61;COPEG - CRE;2026-12-30;S;TR;Taxa Referencial;100.000000;0.000000;;S;N;
FI;12.907.100/0001-85;FUNDO DE INVESTIMENTO SITA RENDA FIXA CREDITO PRIVADO LONGO PRAZO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;0.000000;0.00;0.000000;0.00;7436.000000;7436.00;;;PJ;76.627.504/0001-06;INEPAR;2050-09-06;S;DI1;DI de um dia;0.000000;0.000000;;S;N;
FI;12.951.600/0001-14;ITAJUBA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;177.000000;178143.80;;;PJ;12.091.809/0001-55;3R PETROLEUM ÓLEO E GÁS S.A.;2029-02-08;S;DI1;DI de um dia;100.000000;3.000000;;S;N;
FI;12.951.600/0001-14;ITAJUBA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;103.000000;56743.03;;;PJ;01.599.101/0001-93;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;2024-12-29;S;PRE;Taxa de juro prefixada;100.000000;12.682500;;S;N;
FI;12.951.600/0001-14;ITAJUBA FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO;2024-02-29;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;51.000000;38911.15;;;PJ;78.956.968/0001-83;COCARI - COOPERATIVA AGROPECUÁRIA E INDU;2026-12-17;S;DI1;DI de um dia;100.000000;5.350000;;S;N;
FI;12.993.338/0001-70;ALFA INVESTOR 197 - FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO - IE - IP;2024-02-29;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;124.000000;128719.65;;;PJ;10.753.164/0001-43;ECO SECURITIZAD;2026-05-29;S;DI1;DI de um dia;100.000000;4.509921;;S;N;
FI;12.993.338/0001-70;ALFA INVESTOR 197 - FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO - IE - IP;2024-02-29;Títulos ligados ao agronegócio;CRA;N;Para negociação;;;;;220.000000;228373.57;;;PJ;10.753.164/0001-43;ECO SECURITIZAD;2026-05-29;S;DI1;DI de um dia;100.000000;4.507047;;S;N;
FI;13.021.642/0001-19;KYKNOS FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-02-29;Títulos de Crédito Privado;CCB;N;Mantido até o vencimento;;;;;1.000000;20041968.11;;;PJ;34.337.707/0001-00;BMP SOCIEDADE DE CREDITO DIRETO S.A;2024-04-30;S;DI1;DI de um dia;100.000000;3.000000;;S;N;
FI;13.052.736/0001-55;SANTANDER PREV TKSSP1 MULTIMERCADO CRÉDITO PRIVADO FUNDO DE INVESTIMENTO;2024-02-29;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;212.000000;217408.62;;;PJ;33.000.167/0001-01;PETROBRAS S/A;2030-02-25;S;DI1;DI de um dia;100.000000;1.654398;;S;N;
FI;13.057.276/0001-58;EVEREST FUNDO DE INVESTIMENTO MULTIMERCADO - CREDITO PRIVADO - INVESTIMENTO NO EXTERIOR;2024-02-29;Títulos de Crédito Privado;CCB;N;Mantido até o vencimento;;;;;1.000000;16952453.03;;;PJ;11.581.339/0001-45;MONEY PLUS SOCIEDADE DE CREDITO AO MICROEMPREENDED;2026-07-26;S;DI1;DI de um dia;120.000000;120.000000;;S;N;
FI;13.058.736/0001-62;FUNDO DE INVESTIMENTO PREVIDENCIÁRIO CAIXA PREVINVEST RENDA FIXA CRÉDITO PRIVADO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;15000.000000;15055092.92;;;PJ;04.992.714/0001-84;NOVA TRANSPORTA;2029-02-15;S;DI1;DI de um dia;100.000000;1.200000;;S;N;
